Country,Year,GDPLog,UrbPer1,GDPLog1
Haiti,2013,0.012090664,0.008650263,0.012090664
Honduras,1971,0.028295955,0.005020152,0.028295955
Honduras,1972,0.027803264,0.011444705,0.027803264
Honduras,1973,0.026994233,0.017031327,0.026994233
Honduras,1974,0.023886613,0.016232649,0.023886613
Honduras,1975,0.017967321,0.008792746,0.017967321
Honduras,1976,0.017338835,0.02487925,0.017338835
Honduras,1977,0.016609221,0.029355921,0.016609221
Honduras,1978,0.01635751,0.01766342,0.01635751
Honduras,1979,0.016355746,0.018830743,0.016355746
Honduras,1980,0.016653325,0.014962504,0.016653325
Honduras,1981,0.016839661,0.009364263,0.016839661
Honduras,1982,0.017211677,-0.000217528,0.017211677
Honduras,1983,0.017481554,0.004040683,0.017481554
Honduras,1984,0.017746144,0.006641994,0.017746144
Honduras,1985,0.017784112,0.009020888,0.017784112
Honduras,1986,0.018079562,0.002222514,0.018079562
Honduras,1987,0.018407124,0.00817744,0.018407124
Honduras,1988,0.015367245,0.011221608,0.015367245
Honduras,1989,-0.001605277,0.011562456,-0.001605277
Honduras,1990,-0.001037615,-0.077572759,-0.001037615
Honduras,1991,-0.000530148,-0.003233814,-0.000530148
Honduras,1992,6.29179E-05,0.012310071,6.29179E-05
Honduras,1993,0.000737989,-0.00022432,0.000737989
Honduras,1994,0.001753007,-0.007004062,0.001753007
Honduras,1995,0.00285331,0.017921635,0.00285331
Honduras,1996,0.004008359,0.000984605,0.004008359
Honduras,1997,0.004914249,0.018145445,0.004914249
Honduras,1998,0.005717484,0.0128331,0.005717484
Honduras,1999,0.006208429,0.001327232,0.006208429
Honduras,2000,0.006530804,0.012088972,0.006530804
Honduras,2001,0.006674056,0.005984968,0.006674056
Honduras,2002,0.006930579,0.000900532,0.006930579
Honduras,2003,0.007094164,0.003703822,0.007094164
Honduras,2004,0.007214759,0.007647208,0.007214759
Honduras,2005,0.007299901,0.010479612,0.007299901
Honduras,2006,0.007376791,0.012748998,0.007376791
Honduras,2007,0.007431351,0.014204479,0.007431351
Honduras,2008,0.007416654,0.012904269,0.007416654
Honduras,2009,0.00732829,0.003925753,0.00732829
Honduras,2010,0.007207712,0.008221787,0.007207712
Honduras,2011,0.007073766,0.011971248,0.007073766
Honduras,2012,0.007004421,0.003470516,0.007004421
Honduras,2013,0.007078645,-0.002568682,0.007078645
Hungary,1971,0.003102266,0.01264127,0.003102266
Hungary,1972,0.002990525,0.024000485,0.002990525
Hungary,1973,0.002732334,0.031578741,0.002732334
Hungary,1974,0.001496684,0.012783679,0.001496684
Hungary,1975,7.86234E-05,0.018246887,7.86234E-05
Hungary,1976,0.00046555,0.020108284,0.00046555
Hungary,1977,0.001306139,0.014549945,0.001306139
Hungary,1978,0.002512924,0.020631418,0.002512924
Hungary,1979,0.004160422,0.018735221,0.004160422
Hungary,1980,0.001312763,0.018792203,0.001312763
Hungary,1981,-0.002155905,0.003346512,-0.002155905
Hungary,1982,-0.001503206,0.002704592,-0.001503206
Hungary,1983,-0.000590777,-0.011872106,-0.000590777
Hungary,1984,-9.5787E-05,-0.003381842,-9.5787E-05
Hungary,1985,-0.000271861,0.00224032,-0.000271861
Hungary,1986,-0.000387897,0.018910058,-0.000387897
Hungary,1987,-0.000415643,0.01255846,-0.000415643
Hungary,1988,-0.000563245,0.009082483,-0.000563245
Hungary,1989,0.008838037,0.002091178,0.008838037
Hungary,1990,0.003576626,0.016727784,0.003576626
Hungary,1991,-0.011383676,-0.008120138,-0.011383676
Hungary,1992,-0.011068601,0.013423891,-0.011068601
Hungary,1993,-0.010296016,0.004314092,-0.010296016
Hungary,1994,-0.010085239,0.008836005,-0.010085239
Hungary,1995,-0.010062365,0.008922739,-0.010062365
Hungary,1996,-0.009755739,0.000889533,-0.009755739
Hungary,1997,-0.00943035,0.001852454,-0.00943035
Hungary,1998,-0.009136881,0.003995944,-0.009136881
Hungary,1999,-0.008635623,0.001355308,-0.008635623
Hungary,2000,-0.008883687,-0.004225713,-0.008883687
Hungary,2001,-0.005468476,0.015475489,-0.005468476
Hungary,2002,0.00037696,0.0271376,0.00037696
Hungary,2003,0.000393333,0.02638053,0.000393333
Hungary,2004,-0.00025993,0.022045805,-0.00025993
Hungary,2005,-0.000479064,0.009039746,-0.000479064
Hungary,2006,-0.000913065,0.002431994,-0.000913065
Hungary,2007,-0.000921467,0.020863024,-0.000921467
Hungary,2008,-0.000723634,0.012966328,-0.000723634
Hungary,2009,-0.000917696,-0.019625951,-0.000917696
Hungary,2010,-0.000210841,0.000355659,-0.000210841
Hungary,2011,0.000362327,0.0079372,0.000362327
Hungary,2012,0.002693429,-0.009726192,0.002693429
Hungary,2013,0.00019681,0.005593129,0.00019681
India,1971,0.013279742,0.010166791,0.013279742
India,1972,0.015126216,0.012932454,0.015126216
India,1973,0.014986636,0.031824871,0.014986636
India,1974,0.015005931,0.019730795,0.015005931
India,1975,0.014991261,0.003219323,0.014991261
India,1976,0.015053532,-0.003097332,0.015053532
India,1977,0.015014149,0.024733204,0.015014149
India,1978,0.015228872,0.023549035,0.015228872
India,1979,0.015499096,0.014686834,0.015499096
India,1980,0.015905272,0.033974496,0.015905272
India,1981,0.014583071,0.007478848,0.014583071
India,1982,0.01188746,-0.000311815,0.01188746
India,1983,0.012366842,0.011536464,0.012366842
India,1984,0.012875086,-0.005582867,0.012875086
India,1985,0.013236332,0.003283608,0.013236332
India,1986,0.013756191,0.012273041,0.013756191
India,1987,0.014277088,0.013904809,0.014277088
India,1988,0.014928429,0.013710049,0.014928429
India,1989,0.015523078,-0.00523191,0.015523078
India,1990,0.016334618,0.010702248,0.016334618
India,1991,0.015167973,-0.023684475,0.015167973
India,1992,0.011233092,-0.00262452,0.011233092
India,1993,0.011702973,-0.007469526,0.011702973
India,1994,0.012253384,0.020467151,0.012253384
India,1995,0.012727627,0.018509123,0.012727627
India,1996,0.013250733,0.005805835,0.013250733
India,1997,0.013654973,0.010801395,0.013654973
India,1998,0.014173839,-0.001804897,0.014173839
India,1999,0.014630786,0.007775269,0.014630786
India,2000,0.015125389,0.002397258,0.015125389
India,2001,0.013479268,0.002543193,0.013479268
India,2002,0.010023335,0.004637901,0.010023335
India,2003,0.010541663,0.023117663,0.010541663
India,2004,0.01119199,0.027852515,0.01119199
India,2005,0.011787612,0.022067511,0.011787612
India,2006,0.012519689,0.016581923,0.012519689
India,2007,0.013168575,0.033802386,0.013168575
India,2008,0.013751626,0.008216467,0.013751626
India,2009,0.014083854,0.00291913,0.014083854
India,2010,0.014436754,0.032619669,0.014436754
India,2011,0.014720376,0.015374889,0.014720376
India,2012,0.015040233,-0.004410762,0.015040233
India,2013,0.015418828,0.001528241,0.015418828
Indonesia,1971,0.007597553,0.005265629,0.007597553
Indonesia,1972,0.014477879,0.030182082,0.014477879
Indonesia,1973,0.016770098,0.07963295,0.016770098
Indonesia,1974,0.017269445,0.087726654,0.017269445
Indonesia,1975,0.017713497,0.026194856,0.017713497
Indonesia,1976,0.018262709,0.031976656,0.018262709
Indonesia,1977,0.018674609,0.031865262,0.018674609
Indonesia,1978,0.01926361,0.015693869,0.01926361
Indonesia,1979,0.019783957,-0.004052852,0.019783957
Indonesia,1980,0.02037873,0.053616595,0.02037873
Indonesia,1981,0.010467136,0.034225385,0.010467136
Indonesia,1982,0.005797481,0.000557402,0.005797481
Indonesia,1983,0.006320393,-0.018925508,0.006320393
Indonesia,1984,0.007038592,0.000669114,0.007038592
Indonesia,1985,0.007737452,-0.00376038,0.007737452
Indonesia,1986,0.008582569,-0.016814235,0.008582569
Indonesia,1987,0.009344774,-0.011565723,0.009344774
Indonesia,1988,0.010087533,0.022188149,0.010087533
Indonesia,1989,0.010624239,0.018147976,0.010624239
Indonesia,1990,0.011217712,0.015867606,0.011217712
Indonesia,1991,-0.002212252,0.014629439,-0.002212252
Indonesia,1992,-0.00847938,0.009747776,-0.00847938
Indonesia,1993,-0.007852235,0.016478428,-0.007852235
Indonesia,1994,-0.007139558,0.01416945,-0.007139558
Indonesia,1995,-0.006408496,0.017002247,-0.006408496
Indonesia,1996,-0.005636601,0.014557602,-0.005636601
Indonesia,1997,-0.00492542,-0.009416185,-0.00492542
Indonesia,1998,-0.004243026,-0.117351621,-0.004243026
Indonesia,1999,-0.003662883,0.059719426,-0.003662883
Indonesia,2000,-0.003099989,0.008444796,-0.003099989
Indonesia,2001,-0.000585736,-0.00637238,-0.000585736
Indonesia,2002,-0.000377808,0.027763029,-0.000377808
Indonesia,2003,-0.000194796,0.024641209,-0.000194796
Indonesia,2004,1.1014E-05,0.010814167,1.1014E-05
Indonesia,2005,0.00017589,0.013149452,0.00017589
Indonesia,2006,0.00039772,0.032017104,0.00039772
Indonesia,2007,0.000644085,0.02113998,0.000644085
Indonesia,2008,0.001033977,0.02015701,0.001033977
Indonesia,2009,0.001514412,0.005487846,0.001514412
Indonesia,2010,0.002168677,0.033640995,0.002168677
Indonesia,2011,0.002843091,0.020456173,0.002843091
Indonesia,2012,0.003507425,0.002853952,0.003507425
Indonesia,2013,0.004164644,-0.002652202,0.004164644
"Iran, Islamic Rep.",1971,0.024221577,0.034742819,0.024221577
"Iran, Islamic Rep.",1972,0.024169625,0.032324847,0.024169625
"Iran, Islamic Rep.",1973,0.023559754,0.069926405,0.023559754
"Iran, Islamic Rep.",1974,0.022761906,0.078728182,0.022761906
"Iran, Islamic Rep.",1975,0.021602244,0.01106411,0.021602244
"Iran, Islamic Rep.",1976,0.020689745,0.031426579,0.020689745
"Iran, Islamic Rep.",1977,0.014175889,0.01695557,0.014175889
"Iran, Islamic Rep.",1978,0.010151237,-0.00632248,0.010151237
"Iran, Islamic Rep.",1979,0.008748184,0.015894429,0.008748184
"Iran, Islamic Rep.",1980,0.007285492,0.004404291,0.007285492
"Iran, Islamic Rep.",1981,0.006029044,0.00590851,0.006029044
"Iran, Islamic Rep.",1982,0.00565812,0.021653489,0.00565812
"Iran, Islamic Rep.",1983,0.005867621,0.020677606,0.005867621
"Iran, Islamic Rep.",1984,0.006857202,0.002349153,0.006857202
"Iran, Islamic Rep.",1985,0.00831969,-0.099196458,0.00831969
"Iran, Islamic Rep.",1986,0.009815234,-0.008040367,0.009815234
"Iran, Islamic Rep.",1987,-0.008408032,0.020469359,-0.008408032
"Iran, Islamic Rep.",1988,-0.011364922,0.001098516,-0.011364922
"Iran, Islamic Rep.",1989,-0.006716016,-0.005860856,-0.006716016
"Iran, Islamic Rep.",1990,-0.000916251,-0.003370364,-0.000916251
"Iran, Islamic Rep.",1991,0.005339259,0.00440231,0.005339259
"Iran, Islamic Rep.",1992,0.002925095,0.002829383,0.002925095
"Iran, Islamic Rep.",1993,0.003280767,0.01117317,0.003280767
"Iran, Islamic Rep.",1994,0.003387205,-0.001537263,0.003387205
"Iran, Islamic Rep.",1995,0.001501223,-0.00045424,0.001501223
"Iran, Islamic Rep.",1996,-0.000976861,0.003400076,-0.000976861
"Iran, Islamic Rep.",1997,8.8271E-05,-0.011284781,8.8271E-05
"Iran, Islamic Rep.",1998,0.000348158,-0.00541583,0.000348158
"Iran, Islamic Rep.",1999,0.001123791,0.003116937,0.001123791
"Iran, Islamic Rep.",2000,0.002920961,-0.009167224,0.002920961
"Iran, Islamic Rep.",2001,0.004755742,0.006165234,0.004755742
"Iran, Islamic Rep.",2002,0.006170753,0.025537143,0.006170753
"Iran, Islamic Rep.",2003,0.007172215,0.003280699,0.007172215
"Iran, Islamic Rep.",2004,0.007634602,0.024254714,0.007634602
"Iran, Islamic Rep.",2005,0.007600132,0.022348165,0.007600132
"Iran, Islamic Rep.",2006,0.007611186,0.019826559,0.007611186
"Iran, Islamic Rep.",2007,0.006506151,0.028984657,0.006506151
"Iran, Islamic Rep.",2008,0.005912642,0.016645703,0.005912642
"Iran, Islamic Rep.",2009,0.005668228,-0.000461395,0.005668228
"Iran, Islamic Rep.",2010,0.005416248,0.015163323,0.005416248
"Iran, Islamic Rep.",2011,0.005084259,0.034467942,0.005084259
"Iran, Islamic Rep.",2012,0.004853468,-0.005147867,0.004853468
"Iran, Islamic Rep.",2013,0.004816338,-0.015225427,0.004816338
Ireland,1971,0.000685932,0.018693807,0.000685932
Ireland,1972,0.001390352,0.026998413,0.001390352
Ireland,1973,0.00016732,0.020155596,0.00016732
Ireland,1974,-0.000337216,0.004908995,-0.000337216
Ireland,1975,-0.000223906,0.021390032,-0.000223906
Ireland,1976,0.001160755,-0.002360028,0.001160755
Ireland,1977,0.002668732,0.019854795,0.002668732
Ireland,1978,0.002042335,0.030652548,0.002042335
Ireland,1979,0.002911527,0.025062826,0.002911527
Ireland,1980,0.004754113,0.018576829,0.004754113
Ireland,1981,0.001342925,-0.006956091,0.001342925
Ireland,1982,-0.008146694,0.003409943,-0.008146694
Ireland,1983,-0.005798947,-0.004623327,-0.005798947
Ireland,1984,-0.004908691,-0.004280266,-0.004908691
Ireland,1985,-0.000329271,0.006143558,-0.000329271
Ireland,1986,0.000287747,0.034346,0.000287747
Ireland,1987,-0.001286318,0.01854548,-0.001286318
Ireland,1988,0.003096773,0.011857912,0.003096773
Ireland,1989,0.002784459,0.004205533,0.002784459
Ireland,1990,-0.002026482,0.024484871,-0.002026482
Ireland,1991,-0.005003659,0.000826917,-0.005003659
Ireland,1992,0.00109065,0.011818901,0.00109065
Ireland,1993,0.002897078,-0.007184772,0.002897078
Ireland,1994,0.003966831,0.008315163,0.003966831
Ireland,1995,0.002778165,0.019084537,0.002778165
Ireland,1996,0.000165604,0.008514847,0.000165604
Ireland,1997,-0.001192867,0.007988371,-0.001192867
Ireland,1998,-0.0015817,0.007284741,-0.0015817
Ireland,1999,-0.002423288,0.008011215,-0.002423288
Ireland,2000,-0.004460215,-0.000601793,-0.004460215
Ireland,2001,-0.0070619,0.0070617,-0.0070619
Ireland,2002,-0.007758939,0.013829579,-0.007758939
Ireland,2003,-0.006198787,0.022331698,-0.006198787
Ireland,2004,-0.008163707,0.013915755,-0.008163707
Ireland,2005,-0.011660985,0.006353005,-0.011660985
Ireland,2006,-0.016365336,0.006951258,-0.016365336
Ireland,2007,-0.0166486,0.012862245,-0.0166486
Ireland,2008,-0.008215412,0.000202637,-0.008215412
Ireland,2009,0.001948763,-0.015584602,0.001948763
Ireland,2010,0.006694013,-0.007331812,0.006694013
Ireland,2011,0.008514786,0.006716776,0.008514786
Ireland,2012,0.009965541,-0.007400554,0.009965541
Ireland,2013,0.009847313,0.003095507,0.009847313
Israel,1971,-0.00230399,0.003000186,-0.00230399
Israel,1972,0.004550855,0.031421003,0.004550855
Israel,1973,-0.004655665,0.026949404,-0.004655665
Israel,1974,0.006115847,0.033289166,0.006115847
Israel,1975,0.013105431,-0.004740435,0.013105431
Israel,1976,0.013674775,0.00272972,0.013674775
Israel,1977,0.013510626,0.006415578,0.013510626
Israel,1978,0.014884667,-0.004568711,0.014884667
Israel,1979,0.010234139,0.027338137,0.010234139
Israel,1980,0.011980457,0.012309057,0.011980457
Israel,1981,0.016035746,0.005211361,0.016035746
Israel,1982,0.017240532,0.007087911,0.017240532
Israel,1983,0.017843938,0.010372799,0.017843938
Israel,1984,0.022575493,-0.00897944,0.022575493
Israel,1985,0.017271044,-0.008412204,0.017271044
Israel,1986,0.019525364,0.022697505,0.019525364
Israel,1987,0.018831469,0.01858753,0.018831469
Israel,1988,0.018453625,0.019580549,0.018453625
Israel,1989,0.017955121,-0.002834326,0.017955121
Israel,1990,0.003869675,0.014877407,0.003869675
Israel,1991,-0.025043191,0.010344143,-0.025043191
Israel,1992,0.000301787,0.007564315,0.000301787
Israel,1993,0.008212858,-0.003517541,0.008212858
Israel,1994,0.008955716,0.008833748,0.008955716
Israel,1995,0.008158423,0.011935282,0.008158423
Israel,1996,0.002799481,0.006195098,0.002799481
Israel,1997,-0.001990466,0.00043837,-0.001990466
Israel,1998,0.000162667,-0.001051749,0.000162667
Israel,1999,-0.002421337,-0.001415705,-0.002421337
Israel,2000,-0.003337266,0.009534174,-0.003337266
Israel,2001,-0.000545963,-0.003431688,-0.000545963
Israel,2002,0.002929275,-0.009853121,0.002929275
Israel,2003,0.001539694,0.003144537,0.001539694
Israel,2004,-0.00154705,0.004707542,-0.00154705
Israel,2005,-0.001531877,0.0035618,-0.001531877
Israel,2006,-0.001546769,0.005917255,-0.001546769
Israel,2007,-0.001617289,0.012222212,-0.001617289
Israel,2008,-0.001587705,0.016976885,-0.001587705
Israel,2009,-0.007727917,-0.005650947,-0.007727917
Israel,2010,-0.002086915,0.009613438,-0.002086915
Israel,2011,-0.002287681,0.008901614,-0.002287681
Israel,2012,-0.002234321,-0.001499246,-0.002234321
Israel,2013,-0.00246579,0.010759813,-0.00246579
Italy,1971,0.017042751,0.011461615,0.017042751
Italy,1972,0.004219349,0.018825114,0.004219349
Italy,1973,-0.002280157,0.023109791,-0.002280157
Italy,1974,-0.002030982,0.015146062,-0.002030982
Italy,1975,-0.001454976,0.015391226,-0.001454976
Italy,1976,-0.000460013,-0.002195993,-0.000460013
Italy,1977,0.000274369,0.015883342,0.000274369
Italy,1978,0.000970608,0.023398863,0.000970608
Italy,1979,0.001648933,0.025390106,0.001648933
Italy,1980,0.002493893,0.02138801,0.002493893
Italy,1981,0.00334902,-0.011647098,0.00334902
Italy,1982,-0.000607355,-0.001164415,-0.000607355
Italy,1983,-0.002280052,0.003837276,-0.002280052
Italy,1984,-0.0021353,-0.00147472,-0.0021353
Italy,1985,-0.002187735,0.003469499,-0.002187735
Italy,1986,-0.001948455,0.038670089,-0.001948455
Italy,1987,-0.001987693,0.024606128,-0.001987693
Italy,1988,-0.002362962,0.010586593,-0.002362962
Italy,1989,-0.002615931,0.004217138,-0.002615931
Italy,1990,-0.002697539,0.024799527,-0.002697539
Italy,1991,-0.002545096,0.005338635,-0.002545096
Italy,1992,-0.002590548,0.005705972,-0.002590548
Italy,1993,-0.002541315,-0.021456816,-0.002541315
Italy,1994,-0.002134055,0.003179501,-0.002134055
Italy,1995,-0.001943042,0.006722336,-0.001943042
Italy,1996,-0.002206946,0.01128464,-0.002206946
Italy,1997,-0.002445875,-0.005376093,-0.002445875
Italy,1998,-0.002204255,0.002244149,-0.002204255
Italy,1999,-0.002081599,-0.001453072,-0.002081599
Italy,2000,-0.002365004,-0.009141021,-0.002365004
Italy,2001,-0.002464911,0.001422452,-0.002464911
Italy,2002,0.000426237,0.008132288,0.000426237
Italy,2003,-0.000830027,0.020815252,-0.000830027
Italy,2004,-0.002838915,0.012658412,-0.002838915
Italy,2005,-0.001285493,0.002204515,-0.001285493
Italy,2006,0.000636347,0.0039085,0.000636347
Italy,2007,-0.001397799,0.011435051,-0.001397799
Italy,2008,-0.00295576,0.007162184,-0.00295576
Italy,2009,-0.000892347,-0.009038121,-0.000892347
Italy,2010,0.000601738,-0.00308302,0.000601738
Italy,2011,0.001968328,0.006231831,0.001968328
Italy,2012,0.001005355,-0.00835002,0.001005355
Italy,2013,-0.007852321,0.002440279,-0.007852321
Japan,1971,0.011144462,0.014203226,0.011144462
Japan,1972,0.008932152,0.034594108,0.008932152
Japan,1973,0.01473933,0.036671528,0.01473933
Japan,1974,0.003932733,0.011047314,0.003932733
Japan,1975,0.007102415,0.008591535,0.007102415
Japan,1976,0.007058908,0.012575696,0.007058908
Japan,1977,0.001841367,0.023175535,0.001841367
Japan,1978,0.002465269,0.037896759,0.002465269
Japan,1979,0.00311059,0.003507798,0.00311059
Japan,1980,0.003731604,0.004247492,0.003731604
Japan,1981,0.002698355,0.010093513,0.002698355
Japan,1982,0.002829998,-0.008725011,0.002829998
Japan,1983,0.002808334,0.008698148,0.002808334
Japan,1984,0.003302107,0.005895911,0.003302107
Japan,1985,0.003514871,0.006624739,0.003514871
Japan,1986,0.00540324,0.041515638,0.00540324
Japan,1987,0.007215842,0.019310238,0.007215842
Japan,1988,0.007896557,0.019131262,0.007896557
Japan,1989,0.008043763,-0.000269207,0.008043763
Japan,1990,0.008753606,0.002459977,0.008753606
Japan,1991,0.004844109,0.012515021,0.004844109
Japan,1992,0.004058282,0.007954926,0.004058282
Japan,1993,0.004056879,0.012784123,0.004056879
Japan,1994,0.003126255,0.008630875,0.003126255
Japan,1995,0.002716418,0.008697797,0.002716418
Japan,1996,0.000519137,-0.011974135,0.000519137
Japan,1997,-0.000487205,-0.008224233,-0.000487205
Japan,1998,-0.000791481,-0.009691056,-0.000791481
Japan,1999,0.000127635,0.011842566,0.000127635
Japan,2000,0.000311885,0.006047884,0.000311885
Japan,2001,0.003310726,-0.012410951,0.003310726
Japan,2002,0.004867518,-0.004437838,0.004867518
Japan,2003,0.005315396,0.007301959,0.005315396
Japan,2004,0.007432339,0.0073652,0.007432339
Japan,2005,0.007979557,-0.00188553,0.007979557
Japan,2006,0.006401573,-0.004711766,0.006401573
Japan,2007,0.005503645,-9.38175E-05,0.005503645
Japan,2008,0.006235858,0.01021189,0.006235858
Japan,2009,0.006885888,0.003542838,0.006885888
Japan,2010,0.00664546,0.008263361,0.00664546
